08-12-112  11:44 scan ch=1 Sky= 15174.1 Sun= 25226.9 Elev= 27.4
08-12-112  11:44 scan ch=2 Sky= 10108.0 Sun= 19917.7 Elev= 27.4
08-12-112  11:44 scan ch=3 Sky= 13736.5 Sun= 20893.4 Elev= 27.4
08-12-112  11:44 scan ch=4 Sky= 11052.5 Sun= 20668.0 Elev= 27.4
08-12-112  11:44 scan ch=5 Sky=  6905.6 Sun=  6994.7 Elev= 27.4
08-12-112  11:44 scan ch=6 Sky= 16646.8 Sun= 17633.0 Elev= 27.4
08-12-112  12:12 scan ch=1 Sky= 14925.1 Sun= 24913.5 Elev= 33.3
08-12-112  12:12 scan ch=2 Sky=  9936.3 Sun= 19938.8 Elev= 33.3
08-12-112  12:12 scan ch=3 Sky= 13576.5 Sun= 20828.5 Elev= 33.3
08-12-112  12:12 scan ch=4 Sky= 10887.9 Sun= 20509.1 Elev= 33.3
08-12-112  12:12 scan ch=5 Sky=  6812.3 Sun=  6925.7 Elev= 33.3
08-12-112  12:12 scan ch=6 Sky= 16375.9 Sun= 17641.8 Elev= 33.3
08-12-112  13:01 scan ch=1 Sky= 14472.9 Sun= 24870.9 Elev= 43.8
08-12-112  13:01 scan ch=2 Sky=  9683.0 Sun= 20140.8 Elev= 43.8
08-12-112  13:01 scan ch=3 Sky= 13333.6 Sun= 20883.6 Elev= 43.8
08-12-112  13:01 scan ch=4 Sky= 10624.5 Sun= 20505.5 Elev= 43.8
08-12-112  13:01 scan ch=5 Sky=  6665.7 Sun=  6815.8 Elev= 43.8
08-12-112  13:01 scan ch=6 Sky= 15835.1 Sun= 17613.4 Elev= 43.8
08-12-112  13:53 scan ch=1 Sky= 14125.7 Sun= 24933.3 Elev= 54.7
08-12-112  13:53 scan ch=2 Sky=  9417.4 Sun= 20544.0 Elev= 54.7
08-12-112  13:53 scan ch=3 Sky= 13095.2 Sun= 21007.4 Elev= 54.7
08-12-112  13:53 scan ch=4 Sky= 10372.4 Sun= 20752.0 Elev= 54.7
08-12-112  13:53 scan ch=5 Sky=  6544.0 Sun=  6767.7 Elev= 54.7
08-12-112  13:53 scan ch=6 Sky= 15316.5 Sun= 18055.7 Elev= 54.7
08-12-112  16:55 scan ch=1 Sky= 13232.0 Sun= 23892.0 Elev= 79.3
08-12-112  16:55 scan ch=2 Sky=  8932.7 Sun= 20433.5 Elev= 79.3
08-12-112  16:55 scan ch=3 Sky= 12613.9 Sun= 21526.9 Elev= 79.3
08-12-112  16:55 scan ch=4 Sky=  9844.7 Sun= 20229.7 Elev= 79.3
08-12-112  16:55 scan ch=5 Sky=  6209.5 Sun=  6557.4 Elev= 79.3
08-12-112  16:55 scan ch=6 Sky= 14197.0 Sun= 18272.8 Elev= 79.3
08-12-112  18:56 scan ch=1 Sky= 13091.7 Sun= 23033.7 Elev= 56.5
08-12-112  18:56 scan ch=2 Sky=     0.0 Sun=     0.0 Elev= 56.5
08-12-112  18:56 scan ch=3 Sky=     0.0 Sun=     0.0 Elev= 56.5
08-12-112  18:56 scan ch=4 Sky=     0.0 Sun=     0.0 Elev= 56.5
08-12-112  18:56 scan ch=5 Sky=     0.0 Sun=     0.0 Elev= 56.5
08-12-112  18:56 scan ch=6 Sky=     0.0 Sun=     0.0 Elev= 56.5
08-12-112  19:16 scan ch=1 Sky= 13036.9 Sun= 22975.5 Elev= 52.2
08-12-112  19:16 scan ch=2 Sky=     0.0 Sun=     0.0 Elev= 52.2
08-12-112  19:16 scan ch=3 Sky=     0.0 Sun=     0.0 Elev= 52.2
08-12-112  19:16 scan ch=4 Sky=     0.0 Sun=     0.0 Elev= 52.2
08-12-112  19:16 scan ch=5 Sky=     0.0 Sun=     0.0 Elev= 52.2
08-12-112  19:16 scan ch=6 Sky=     0.0 Sun=     0.0 Elev= 52.2
08-12-112  20:11 scan ch=1 Sky= 13083.0 Sun= 22193.8 Elev= 40.4
08-12-112  20:11 scan ch=2 Sky=  8964.4 Sun= 19196.7 Elev= 40.4
08-12-112  20:11 scan ch=3 Sky= 12560.3 Sun= 20647.2 Elev= 40.4
08-12-112  20:11 scan ch=4 Sky=  9776.5 Sun= 18756.6 Elev= 40.4
08-12-112  20:11 scan ch=5 Sky=  6109.9 Sun=  6254.8 Elev= 40.4
08-12-112  20:11 scan ch=6 Sky= 14069.5 Sun= 15822.5 Elev= 40.4
08-12-112  20:59 scan ch=1 Sky= 13415.2 Sun= 21401.5 Elev= 30.3
08-12-112  20:59 scan ch=2 Sky=  9261.4 Sun= 18218.8 Elev= 30.3
08-12-112  20:59 scan ch=3 Sky= 12790.7 Sun= 19807.5 Elev= 30.3
08-12-112  20:59 scan ch=4 Sky= 10049.4 Sun= 17755.9 Elev= 30.3
08-12-112  20:59 scan ch=5 Sky=  6114.5 Sun=  6157.7 Elev= 30.3
08-12-112  20:59 scan ch=6 Sky= 14239.1 Sun= 14671.4 Elev= 30.3

08-12-112  11:36 cali ch=1 Amb= 16825.2 Hot= 17485.5 Elev= 25.8 k=   0.18 a=  -2665.56
08-12-112  11:36 cali ch=2 Amb= 11518.6 Hot= 12082.3 Elev= 25.8 k=   0.21 a=  -2077.96
08-12-112  11:36 cali ch=3 Amb= 14782.5 Hot= 15218.4 Elev= 25.8 k=   0.27 a=  -3646.61
08-12-112  11:36 cali ch=4 Amb= 12376.3 Hot= 12915.5 Elev= 25.8 k=   0.22 a=  -2370.84
08-12-112  11:36 cali ch=5 Amb=  6943.5 Hot=  6968.1 Elev= 25.8 k=   4.74 a= -32592.93
08-12-112  11:36 cali ch=6 Amb= 16850.9 Hot= 17240.2 Elev= 25.8 k=   0.30 a=  -4736.54
08-12-112  12:07 cali ch=1 Amb= 16563.2 Hot= 17222.1 Elev= 32.6 k=   0.18 a=  -2625.53
08-12-112  12:07 cali ch=2 Amb= 11368.8 Hot= 11921.1 Elev= 32.6 k=   0.21 a=  -2094.89
08-12-112  12:07 cali ch=3 Amb= 14626.1 Hot= 15036.0 Elev= 32.6 k=   0.28 a=  -3852.70
08-12-112  12:07 cali ch=4 Amb= 12221.7 Hot= 12746.7 Elev= 32.6 k=   0.22 a=  -2408.89
08-12-112  12:07 cali ch=5 Amb=  6843.6 Hot=  6870.3 Elev= 32.6 k=   4.36 a= -29570.65
08-12-112  12:07 cali ch=6 Amb= 16579.3 Hot= 16956.4 Elev= 32.6 k=   0.31 a=  -4816.87
08-12-112  13:00 cali ch=1 Amb= 16178.2 Hot= 16763.2 Elev= 43.8 k=   0.20 a=  -2918.15
08-12-112  13:00 cali ch=2 Amb= 11158.4 Hot= 11689.6 Elev= 43.8 k=   0.22 a=  -2144.34
08-12-112  13:00 cali ch=3 Amb= 14391.8 Hot= 14788.1 Elev= 43.8 k=   0.29 a=  -3926.67
08-12-112  13:00 cali ch=4 Amb= 11958.9 Hot= 12446.0 Elev= 43.8 k=   0.24 a=  -2557.10
08-12-112  13:00 cali ch=5 Amb=  6685.4 Hot=  6705.1 Elev= 43.8 k=   5.91 a= -39200.66
08-12-112  13:00 cali ch=6 Amb= 16080.5 Hot= 16414.8 Elev= 43.8 k=   0.35 a=  -5299.26
08-12-112  13:52 cali ch=1 Amb= 15832.7 Hot= 16406.2 Elev= 54.7 k=   0.20 a=  -2912.57
08-12-112  13:52 cali ch=2 Amb= 10979.9 Hot= 11484.5 Elev= 54.7 k=   0.23 a=  -2231.94
08-12-112  13:52 cali ch=3 Amb= 14190.6 Hot= 14580.3 Elev= 54.7 k=   0.30 a=  -3937.82
08-12-112  13:52 cali ch=4 Amb= 11750.1 Hot= 12214.1 Elev= 54.7 k=   0.25 a=  -2646.88
08-12-112  13:52 cali ch=5 Amb=  6565.5 Hot=  6588.6 Elev= 54.7 k=   5.02 a= -32670.04
08-12-112  13:52 cali ch=6 Amb= 15668.8 Hot= 15991.2 Elev= 54.7 k=   0.36 a=  -5356.43
08-12-112  16:54 cali ch=1 Amb= 15036.6 Hot= 15529.3 Elev= 79.5 k=   0.24 a=  -3252.34
08-12-112  16:54 cali ch=2 Amb= 10653.4 Hot= 11130.9 Elev= 79.5 k=   0.24 a=  -2296.37
08-12-112  16:54 cali ch=3 Amb= 13911.1 Hot= 14298.4 Elev= 79.5 k=   0.30 a=  -3881.19
08-12-112  16:54 cali ch=4 Amb= 11316.6 Hot= 11738.4 Elev= 79.5 k=   0.28 a=  -2822.29
08-12-112  16:54 cali ch=5 Amb=  6250.8 Hot=  6267.9 Elev= 79.5 k=   6.81 a= -42260.15
08-12-112  16:54 cali ch=6 Amb= 14717.1 Hot= 15015.3 Elev= 79.5 k=   0.39 a=  -5443.24
08-12-112  18:43 cali ch=1 Amb= 14787.3 Hot= 15284.7 Elev= 58.9 k=   0.23 a=  -3159.52
08-12-112  18:43 cali ch=2 Amb= 10547.9 Hot= 11021.9 Elev= 58.9 k=   0.25 a=  -2289.81
08-12-112  18:43 cali ch=3 Amb= 13773.2 Hot= 14172.5 Elev= 58.9 k=   0.29 a=  -3714.63
08-12-112  18:43 cali ch=4 Amb= 11074.8 Hot= 11488.5 Elev= 58.9 k=   0.28 a=  -2815.00
08-12-112  18:43 cali ch=5 Amb=  6154.9 Hot=  6175.3 Elev= 58.9 k=   5.70 a= -34763.07
08-12-112  18:43 cali ch=6 Amb= 14434.1 Hot= 14719.3 Elev= 58.9 k=   0.41 a=  -5589.91
08-12-112  19:15 cali ch=1 Amb= 14705.5 Hot= 15210.2 Elev= 52.1 k=   0.23 a=  -3090.93
08-12-112  19:15 cali ch=2 Amb=     0.0 Hot=     0.0 Elev= 52.1 k=    Inf a=      -NaN
08-12-112  19:15 cali ch=3 Amb=     0.0 Hot=     0.0 Elev= 52.1 k=    Inf a=      -NaN
08-12-112  19:15 cali ch=4 Amb=     0.0 Hot=     0.0 Elev= 52.1 k=    Inf a=      -NaN
