01-12-112  11:34 scan ch=1 Sky= 15951.2 Sun= 21693.5 Elev= 25.7
01-12-112  11:34 scan ch=2 Sky= 10727.4 Sun= 16313.1 Elev= 25.7
01-12-112  11:34 scan ch=3 Sky= 14181.1 Sun= 18222.6 Elev= 25.7
01-12-112  11:34 scan ch=4 Sky= 11630.6 Sun= 16965.3 Elev= 25.7
01-12-112  11:34 scan ch=5 Sky=  6948.4 Sun=  6949.5 Elev= 25.7
01-12-112  11:34 scan ch=6 Sky= 16821.5 Sun= 16834.4 Elev= 25.7
01-12-112  12:09 scan ch=1 Sky= 15482.0 Sun= 22113.5 Elev= 32.9
01-12-112  12:09 scan ch=2 Sky= 10442.5 Sun= 17002.5 Elev= 32.9
01-12-112  12:09 scan ch=3 Sky= 13923.5 Sun= 18673.3 Elev= 32.9
01-12-112  12:09 scan ch=4 Sky= 11350.7 Sun= 17555.1 Elev= 32.9
01-12-112  12:09 scan ch=5 Sky=  6849.4 Sun=  6864.3 Elev= 32.9
01-12-112  12:09 scan ch=6 Sky= 16562.0 Sun= 16608.6 Elev= 32.9
01-12-112  13:18 scan ch=1 Sky= 14854.4 Sun= 22534.9 Elev= 47.6
01-12-112  13:18 scan ch=2 Sky= 10035.9 Sun= 17755.5 Elev= 47.6
01-12-112  13:18 scan ch=3 Sky= 13563.0 Sun= 19062.2 Elev= 47.6
01-12-112  13:18 scan ch=4 Sky= 10926.3 Sun= 18082.7 Elev= 47.6
01-12-112  13:18 scan ch=5 Sky=  6668.1 Sun=  6687.9 Elev= 47.6
01-12-112  13:18 scan ch=6 Sky= 15942.8 Sun= 16088.3 Elev= 47.6
01-12-112  15:27 scan ch=1 Sky= 14079.2 Sun= 21973.5 Elev= 73.9
01-12-112  15:27 scan ch=2 Sky=  9557.5 Sun= 17904.8 Elev= 73.9
01-12-112  15:27 scan ch=3 Sky= 13071.9 Sun= 19256.7 Elev= 73.9
01-12-112  15:27 scan ch=4 Sky= 10406.5 Sun= 17946.1 Elev= 73.9
01-12-112  15:27 scan ch=5 Sky=  6390.8 Sun=  6424.2 Elev= 73.9
01-12-112  15:27 scan ch=6 Sky= 15025.9 Sun= 15339.5 Elev= 73.9
01-12-112  16:50 scan ch=1 Sky= 13805.1 Sun= 21520.7 Elev= 79.0
01-12-112  16:50 scan ch=2 Sky=  9448.0 Sun= 17803.7 Elev= 79.0
01-12-112  16:50 scan ch=3 Sky= 12979.0 Sun= 19465.4 Elev= 79.0
01-12-112  16:50 scan ch=4 Sky= 10276.5 Sun= 17820.4 Elev= 79.0
01-12-112  16:50 scan ch=5 Sky=  6297.2 Sun=  6324.1 Elev= 79.0
01-12-112  16:50 scan ch=6 Sky= 14722.6 Sun= 15054.0 Elev= 79.0
01-12-112  18:09 scan ch=1 Sky= 13718.3 Sun= 21068.1 Elev= 65.1
01-12-112  18:09 scan ch=2 Sky=  9413.8 Sun= 17669.1 Elev= 65.1
01-12-112  18:09 scan ch=3 Sky= 12924.4 Sun= 19403.2 Elev= 65.1
01-12-112  18:09 scan ch=4 Sky= 10218.2 Sun= 17541.0 Elev= 65.1
01-12-112  18:09 scan ch=5 Sky=  6245.7 Sun=  6269.3 Elev= 65.1
01-12-112  18:09 scan ch=6 Sky= 14562.5 Sun= 14847.1 Elev= 65.1
01-12-112  19:03 scan ch=1 Sky= 13710.8 Sun= 20748.0 Elev= 54.0
01-12-112  19:03 scan ch=2 Sky=  9442.5 Sun= 17124.2 Elev= 54.0
01-12-112  19:03 scan ch=3 Sky= 12944.1 Sun= 18999.1 Elev= 54.0
01-12-112  19:03 scan ch=4 Sky= 10228.9 Sun= 17028.5 Elev= 54.0
01-12-112  19:03 scan ch=5 Sky=  6210.5 Sun=  6218.7 Elev= 54.0
01-12-112  19:03 scan ch=6 Sky= 14481.4 Sun= 14672.5 Elev= 54.0
01-12-112  21:57 scan ch=1 Sky= 14448.4 Sun= 16759.7 Elev= 17.4
01-12-112  21:57 scan ch=2 Sky= 10124.5 Sun= 12658.6 Elev= 17.4
01-12-112  21:57 scan ch=3 Sky= 13468.5 Sun= 15378.6 Elev= 17.4
01-12-112  21:57 scan ch=4 Sky= 10836.5 Sun= 13003.4 Elev= 17.4
01-12-112  21:57 scan ch=5 Sky=  6217.0 Sun=  6220.9 Elev= 17.4
01-12-112  21:57 scan ch=6 Sky= 14510.5 Sun= 14509.9 Elev= 17.4

01-12-112  11:26 cali ch=1 Amb= 16932.9 Hot= 17617.4 Elev= 24.1 k=   0.17 a=  -2578.52
01-12-112  11:26 cali ch=2 Amb= 11578.7 Hot= 12149.0 Elev= 24.1 k=   0.20 a=  -2062.68
01-12-112  11:26 cali ch=3 Amb= 14789.4 Hot= 15232.2 Elev= 24.1 k=   0.26 a=  -3586.91
01-12-112  11:26 cali ch=4 Amb= 12407.8 Hot= 12961.1 Elev= 24.1 k=   0.21 a=  -2309.27
01-12-112  11:26 cali ch=5 Amb=  6966.9 Hot=  6997.1 Elev= 24.1 k=   3.86 a= -26566.34
01-12-112  11:26 cali ch=6 Amb= 16907.1 Hot= 17301.7 Elev= 24.1 k=   0.29 a=  -4686.50
01-12-112  12:05 cali ch=1 Amb= 16584.4 Hot= 17247.9 Elev= 32.0 k=   0.18 a=  -2608.60
01-12-112  12:05 cali ch=2 Amb= 11414.9 Hot= 11974.4 Elev= 32.0 k=   0.21 a=  -2074.34
01-12-112  12:05 cali ch=3 Amb= 14631.7 Hot= 15054.9 Elev= 32.0 k=   0.28 a=  -3723.62
01-12-112  12:05 cali ch=4 Amb= 12232.5 Hot= 12707.6 Elev= 32.0 k=   0.25 a=  -2696.65
01-12-112  12:05 cali ch=5 Amb=  6843.7 Hot=  6873.0 Elev= 32.0 k=   3.96 a= -26825.81
01-12-112  12:05 cali ch=6 Amb= 16624.7 Hot= 16995.5 Elev= 32.0 k=   0.31 a=  -4918.44
01-12-112  13:17 cali ch=1 Amb= 16102.7 Hot= 16704.1 Elev= 47.3 k=   0.19 a=  -2815.90
01-12-112  13:17 cali ch=2 Amb= 11148.8 Hot= 11670.2 Elev= 47.3 k=   0.22 a=  -2188.39
01-12-112  13:17 cali ch=3 Amb= 14354.5 Hot= 14750.0 Elev= 47.3 k=   0.29 a=  -3923.96
01-12-112  13:17 cali ch=4 Amb= 11920.3 Hot= 12406.3 Elev= 47.3 k=   0.24 a=  -2554.34
01-12-112  13:17 cali ch=5 Amb=  6678.1 Hot=  6707.6 Elev= 47.3 k=   3.94 a= -26038.51
01-12-112  13:17 cali ch=6 Amb= 16031.3 Hot= 16369.0 Elev= 47.3 k=   0.34 a=  -5224.76
01-12-112  15:11 cali ch=1 Amb= 15490.3 Hot= 16026.9 Elev= 70.9 k=   0.22 a=  -3059.68
01-12-112  15:11 cali ch=2 Amb= 10849.3 Hot= 11336.2 Elev= 70.9 k=   0.24 a=  -2292.63
01-12-112  15:11 cali ch=3 Amb= 14048.4 Hot= 14431.0 Elev= 70.9 k=   0.30 a=  -3973.27
01-12-112  15:11 cali ch=4 Amb= 11516.0 Hot= 11958.7 Elev= 70.9 k=   0.26 a=  -2727.04
01-12-112  15:11 cali ch=5 Amb=  6437.7 Hot=  6456.6 Elev= 70.9 k=   6.17 a= -39410.12
01-12-112  15:11 cali ch=6 Amb= 15240.1 Hot= 15543.3 Elev= 70.9 k=   0.38 a=  -5549.12
01-12-112  16:49 cali ch=1 Amb= 15128.2 Hot= 15653.2 Elev= 79.1 k=   0.22 a=  -3053.76
01-12-112  16:49 cali ch=2 Amb= 10726.2 Hot= 11215.8 Elev= 79.1 k=   0.24 a=  -2249.40
01-12-112  16:49 cali ch=3 Amb= 13951.6 Hot= 14344.4 Elev= 79.1 k=   0.30 a=  -3833.13
01-12-112  16:49 cali ch=4 Amb= 11356.8 Hot= 11788.4 Elev= 79.1 k=   0.27 a=  -2761.95
01-12-112  16:49 cali ch=5 Amb=  6303.1 Hot=  6325.4 Elev= 79.1 k=   5.24 a= -32730.41
01-12-112  16:49 cali ch=6 Amb= 14830.4 Hot= 15122.0 Elev= 79.1 k=   0.40 a=  -5619.42
01-12-112  18:08 cali ch=1 Amb= 15008.5 Hot= 15517.2 Elev= 65.4 k=   0.23 a=  -3133.66
01-12-112  18:08 cali ch=2 Amb= 10656.3 Hot= 11142.6 Elev= 65.4 k=   0.24 a=  -2250.00
01-12-112  18:08 cali ch=3 Amb= 13870.3 Hot= 14270.5 Elev= 65.4 k=   0.29 a=  -3734.07
01-12-112  18:08 cali ch=4 Amb= 11265.5 Hot= 11683.2 Elev= 65.4 k=   0.28 a=  -2838.42
01-12-112  18:08 cali ch=5 Amb=  6255.3 Hot=  6277.2 Elev= 65.4 k=   5.30 a= -32852.68
01-12-112  18:08 cali ch=6 Amb= 14659.3 Hot= 14951.1 Elev= 65.4 k=   0.40 a=  -5547.91
01-12-112  19:02 cali ch=1 Amb= 14925.2 Hot= 15434.0 Elev= 54.3 k=   0.23 a=  -3114.25
01-12-112  19:02 cali ch=2 Amb= 10613.7 Hot= 11099.2 Elev= 54.3 k=   0.24 a=  -2243.62
01-12-112  19:02 cali ch=3 Amb= 13843.8 Hot= 14249.2 Elev= 54.3 k=   0.29 a=  -3673.72
01-12-112  19:02 cali ch=4 Amb= 11226.9 Hot= 11643.2 Elev= 54.3 k=   0.28 a=  -2838.50
01-12-112  19:02 cali ch=5 Amb=  6216.0 Hot=  6234.0 Elev= 54.3 k=   6.47 a= -39889.18
01-12-112  19:02 cali ch=6 Amb= 14572.2 Hot= 14855.1 Elev= 54.3 k=   0.41 a=  -5695.90
01-12-112  21:53 cali ch=1 Amb= 14940.8 Hot= 15464.1 Elev= 18.2 k=   0.22 a=  -3022.80
01-12-112  21:53 cali ch=2 Amb= 10613.7 Hot= 11101.6 Elev= 18.2 k=   0.24 a=  -2231.32
01-12-112  21:53 cali ch=3 Amb= 13821.6 Hot= 14223.0 Elev= 18.2 k=   0.29 a=  -3706.84
01-12-112  21:53 cali ch=4 Amb= 11239.9 Hot= 11672.3 Elev= 18.2 k=   0.27 a=  -2725.09
01-12-112  21:53 cali ch=5 Amb=  6235.8 Hot=  6257.3 Elev= 18.2 k=   5.41 a= -33460.60
01-12-112  21:53 cali ch=6 Amb= 14552.7 Hot= 14847.2 Elev= 18.2 k=   0.40 a=  -5451.04
01-12-112  22:09 cali ch=1 Amb= 14940.3 Hot= 15460.2 Elev= 15.0 k=   0.22 a=  -3043.75
01-12-112  22:09 cali ch=2 Amb= 10604.4 Hot= 11102.1 Elev= 15.0 k=   0.23 a=  -2179.16
01-12-112  22:09 cali ch=3 Amb= 13810.1 Hot= 14212.9 Elev= 15.0 k=   0.29 a=  -3690.42
01-12-112  22:09 cali ch=4 Amb= 11237.8 Hot= 11665.4 Elev= 15.0 k=   0.27 a=  -2759.01
01-12-112  22:09 cali ch=5 Amb=  6234.1 Hot=  6252.2 Elev= 15.0 k=   6.44 a= -39826.80
